Episode,Counter,Time,Text
13,159,00:05:38,turquoise!
13,160,00:05:39,are preparations for the grand bout proceeding well?
13,161,00:05:42,yes.
13,162,00:05:43,"well, yes..."
13,163,00:05:45,"the preparations are, at least."
13,164,00:05:47,that said...
13,165,00:05:49,why is kohaku competing again?!
13,166,00:05:52,you need to tell her she can't!
13,167,00:05:54,anyone over fourteen and not yet married can participate.
13,168,00:05:57,the sacred rules of the grand bout are immutable.
13,169,00:06:00,no one expected a girl to compete!
13,170,00:06:05,"well, let's let it be."
13,171,00:06:07,a man who can't even defeat a woman isn't fit
13,172,00:06:11,"to fill the seat of the village chief, anyway."
13,173,00:06:16,"chief, there's actually one more problem."
13,174,00:06:19,hm?
13,175,00:06:21,there's a new contestant.
13,176,00:06:24,you're participating in the grand bout?!
13,177,00:06:27,i signed him up!
13,178,00:06:29,"senku's over fourteen and unmarried, after all!"
13,179,00:06:33,"yeah, there's no rule that says you have to be a villager."
13,180,00:06:39,since when have senku and ginro been so close?
13,181,00:06:43,their skeevy sides brought them together.
13,182,00:06:47,"but, senku, you aren't a very capable fighter."
13,183,00:06:51,i don't plan on winning.
13,184,00:06:53,i just want to tire them out.
13,185,00:06:55,"plus, if we go up against each other..."
13,186,00:06:59,boop.
13,187,00:07:00,"oh, no, you got me!"
13,188,00:07:02,we move up without breaking a sweat!
13,189,00:07:04,"the more contestants on our side, the better! right?!"
13,190,00:07:08,y-you're rigging the game.
13,191,00:07:10,"you're way too underhanded, ginro."
13,192,00:07:13,"either way, even with worthy goals, rules are rules."
13,193,00:07:18,i'm not going to lose on purpose to rig the game.
13,194,00:07:21,"of course, of course!"
13,195,00:07:23,"you look like the best bet to win against magma anyway, kinro."
13,196,00:07:27,save your energy and make it to the top.
13,197,00:07:30,"you don't need to cheat, kinro."
13,198,00:07:34,"we're just going to be all like, ""mercy!"""
13,199,00:07:38,got a problem with that?
13,200,00:07:41,neither of you look very righteous.
13,201,00:07:46,kohaku! what about you?
13,202,00:07:48,are you fine with tarnishing the game by rigging it?
13,203,00:07:54,{\an8}anti
13,204,00:07:54,{\an8}pro
13,205,00:07:54,"well, i mean..."
13,206,00:07:54,{\an8}rigging
13,207,00:07:56,{\an8}anti
13,208,00:07:56,{\an8}pro
13,209,00:07:58,"if it improves ruri-nee's chances of surviving, even just a little..."
13,210,00:08:31,it's been nearly half a year since he arrived.
13,211,00:08:35,finally...
13,212,00:08:40,i'm setting foot in the village for the first time.
13,213,00:08:44,this is the first step.
13,214,00:08:53,is that the outsider who wants to enter the grand bout?
13,215,00:08:57,yes.
13,216,00:08:58,his name is senku.
13,217,00:09:01,senku?
13,218,00:09:03,did you say his name is senku?
13,219,00:09:07,"what, have you met him before or something, ruri?"
13,220,00:09:11,"no, i haven't."
13,221,00:09:14,"of course i haven't, but..."
13,222,00:09:17,i still know...
13,223,00:09:20,i still know senku.
13,224,00:09:24,hey!
13,225,00:09:26,for years...
13,226,00:09:28,"no, possibly even from long, long ago in the past."
13,227,00:09:35,"senku-san, right?"
13,228,00:09:38,"so you're the priestess, ruri."
13,229,00:09:41,"we finally meet, huh?"
13,230,00:09:44,there's something i must ask you.
13,231,00:09:49,"senku, what is your last name?"
13,232,00:09:56,last...
13,233,00:09:57,...name?
13,234,00:09:59,your last name is another name that attaches to—
13,235,00:10:01,"yeah, i know what it is."
13,236,00:10:03,there's no culture of having last names in this village.
13,237,00:10:06,how does this woman know?
13,238,00:10:08,could it be that you're ishi—
13,239,00:10:13,ruri-sama!
13,240,00:10:15,outsider!
13,241,00:10:17,stay away from the priestess!
13,242,00:10:18,don't make her walk!
13,243,00:10:20,carry her back immediately!
13,244,00:10:22,are you all right?
13,245,00:10:24,yes.
13,246,00:10:26,"i have a ton of questions, too."
13,247,00:10:29,"let's have a good, long interview once the grand bout is over with."
13,248,00:10:35,this is excellent.
13,249,00:10:36,i might not need to kill ruri.
13,250,00:10:40,it looks like she'll croak as soon as we get married.
13,251,00:10:50,"anyone but you, magma!"
13,252,00:10:54,"hey, that's not bad form for chrome."
13,253,00:10:58,chrome's been practicing poking that target non-stop.
13,254,00:11:04,i'm practicing hitting magma's weak spot.
13,255,00:11:07,his weak spot? you don't mean...
13,256,00:11:08,yep! his wee-wee!
13,257,00:11:11,i agree.
13,258,00:11:12,"if the goal is to wear him down, then it makes sense to go for his testicles."
13,259,00:11:17,kohaku-chan...
13,260,00:11:19,you're beyond tomboy or butch when it comes to fighting.
13,261,00:11:24,you're simply... insane.
13,262,00:11:27,"i don't have a chance of winning,"
13,263,00:11:29,but i'm going to chip away at magma as much as i can before
13,264,00:11:32,kinro or someone else goes up against him.
13,265,00:11:34,that's the best i can do.
13,266,00:11:37,that means the match-up is going to be crucial.
13,267,00:11:43,rig it! rig it!
13,268,00:11:46,make a match-up that'll let us rig it!
13,269,00:11:49,{\an8}rig it! rig it!
13,270,00:11:49,"yup, screw having a fair fight."
13,271,00:11:53,the kingdom of science fights with wits and genius.
13,272,00:11:53,{\an8}make a match-up that'll let us rig it!
13,273,00:11:56,let's game the grand bout to hell and back.
13,274,00:11:59,"we'll rig it so that kinro gets to the top unscathed,"
13,275,00:12:03,and pit him against an exhausted magma.
13,276,00:12:05,which means it's best for us if kinro and magma are in separate blocks.
13,277,00:12:09,although it'll be quickest if i can defeat magma in the first match.
13,278,00:12:14,right.
13,279,00:12:15,"if you win in the finals, it all gets reset."
13,280,00:12:18,"when it comes to drawing straws, all we can do is pray to god."
13,281,00:12:22,kohaku-chan and magma start off together.
13,282,00:12:24,kinro and magma never go against each other.
13,283,00:12:26,kohaku-chan and magma start off together.
13,284,00:12:26,{\an8}it sounds like a tongue twister.
13,285,00:12:28,kinro and magma never go against each other.
13,286,00:12:30,{\an8}kohaku-chan and magma start off together!
13,287,00:12:32,{\an8}kinro and magma never go against each other!
13,288,00:12:32,they're drawing up the tournament brackets.
13,289,00:12:33,{\an8}kohaku-chan and magma start off together.
13,290,00:12:35,{\an8}kinro and magma never go against each other!
13,291,00:12:36,kohaku-chan and magma start off together.
13,292,00:12:38,kinro and magma never go against each other!
13,293,00:12:39,kohaku-chan and magma start off together!
13,294,00:12:41,kinro and magma never go against each other!
13,295,00:12:45,the first round of the grand bout will be between...
13,296,00:12:53,kinro and magma!
13,297,00:13:02,this is bad.
13,298,00:13:04,this is really bad.
13,299,00:13:05,this is seriously bad!
13,300,00:13:07,it turned out the exact opposite of what i prayed for!
13,301,00:13:10,"damn it, how could we be so unlucky?"
13,302,00:13:13,what can you do?
13,303,00:13:16,a science user doesn't count on being lucky.
13,304,00:13:19,"you just do what you can, even if you're dealt the worst cards."
13,305,00:13:23,"a rigged grand bout is won by doping,"
13,306,00:13:26,with this kingdom special science power-up drink!
13,307,00:13:31,that's another mighty suspicious drink.
13,308,00:13:34,does it have some kind of crazy drug in it?
13,309,00:13:37,"sadly, it's perfectly safe."
13,310,00:13:39,"it's made from tea leaves, honey, and sweet flag."
13,311,00:13:43,"the caffeine's a stimulant, the sweet flag will keep you cool,"
13,312,00:13:47,and the honey will jack your blood sugar through the roof.
13,313,00:13:49,"in this stone world, that's nothing short of doping."
13,314,00:13:54,who said to drink all of it?!
13,315,00:13:57,we're all out?!
13,316,00:13:58,what do you want me to do?!
13,317,00:14:00,"if you lose to magma, i'm going to have to beat him!"
13,318,00:14:05,he ate the ingredients raw.
13,319,00:14:07,"dude, he finished all the sweet flag."
13,320,00:14:11,is that the grass that's growing all over the river?
13,321,00:14:14,i'll go pick some!
13,322,00:14:16,"i may not be competing, but i can still make myself useful!"
13,323,00:14:32,"but, hey, i just need you to make it to the final match, right?"
13,324,00:14:40,this is bad!
13,325,00:14:42,suika-chan fell in the river trying to pick herbs!
13,326,00:14:45,she's drowning!
13,327,00:14:48,"you're the quickest, kohaku-chan, so you'd better go help her before she dies!"
13,328,00:14:55,"you're ten billion percent lying, obviously."
13,329,00:15:01,i-i'm not lying.
13,330,00:15:03,i just happened to pass by her at the river when i saw her!
13,331,00:15:08,how do you know she was there to pick herbs
13,332,00:15:11,"if you just ""happened"" to see her at the river?"
13,333,00:15:14,come back in ten billion years if you want to have a brain battle
13,334,00:15:17,"with the science team, you blatant idiot."
13,335,00:15:22,"i know he's lying,"
13,336,00:15:24,"but if there's even the slightest chance that he's not,"
13,337,00:15:27,i'd be letting suika die.
13,338,00:15:29,"kohaku, you're our last stand against magma."
13,339,00:15:34,if you bail now...
13,340,00:15:35,but i'm the only one who can save her. i'm the fastest.
13,341,00:15:40,"i know he's lying, but i have to go to the river."
13,342,00:15:48,"you're a despicable man, mantle."
13,343,00:15:52,kohaku!
13,344,00:15:54,n-no way!
13,345,00:15:58,round one: kinro! magma!
13,346,00:16:00,forward!
13,347,00:16:02,"yeah, but kohaku went to save suika."
13,348,00:16:07,"if kohaku doesn't return in time for her match in round three, she'll be disqualified."
13,349,00:16:13,damn it!
13,350,00:16:15,"get back quick, kohaku!"
13,351,00:16:20,"good going, mantle."
13,352,00:16:21,yeah!
13,353,00:16:23,i had to make doubly sure.
13,354,00:16:25,"now that kohaku is gone, there's no one who can defeat me."
13,355,00:16:29,"i, magma-sama, will be the next village chief and ruri's husband."
13,356,00:16:34,kinro!
13,357,00:16:36,"if you surrender now, i'll make you my right-hand man."
13,358,00:16:41,i don't dislike strong men.
13,359,00:16:45,"lick my shoes in front of everyone, here and now!"
13,360,00:16:49,i'll take that as your pledge.
13,361,00:16:54,"magma, even if what you say is true, i would never surrender."
13,362,00:17:01,"even in the midst of this corrupt grand bout,"
13,363,00:17:04,i'm incapable of fighting except in earnest.
13,364,00:17:08,"not only that, but i'm not the same man i was before."
13,365,00:17:14,you've never won against me once!
13,366,00:17:17,what could possibly be different?
13,367,00:17:21,i...
13,368,00:17:23,"i have no choice but to win, for my friends!"
13,369,00:17:29,round one: magma versus kinro.
13,370,00:17:32,begin!
13,371,00:17:33,your filthy greed is nothing compared to what motivates me!
13,372,00:17:45,"kinro, when did you become so strong?"
13,373,00:17:50,"wow, he's evenly matched with magma."
13,374,00:17:53,he might have a chance!
13,375,00:17:55,"huh, he's doing ten billion percent better than i thought he would."
13,376,00:17:59,this is all thanks to our battle team's training.
13,377,00:18:02,"why are you getting so smug, ginro?"
13,378,00:18:08,if worse comes to worst...
13,379,00:18:10,"hey, mantle."
13,380,00:18:12,jasper's an insanely good referee.
13,381,00:18:14,he won't let you get away with that.
13,382,00:18:17,"you got this, kinro!"
13,383,00:18:17,not direct
13,384,00:18:17,direct attacksfrom outsiders
13,385,00:18:19,yeah!
13,386,00:18:23,"i was just, y'know..."
13,387,00:18:25,"click, click!"
13,388,00:18:26,clicking rocks together to cheer him on.
13,389,00:18:28,nuts.
13,390,00:18:36,"mantle tied it so tight, i can't get free."
13,391,00:18:46,"i have to get back to the others, quick!"
13,392,00:18:58,magma took a step back.
13,393,00:19:00,he always just goes by brute force.
13,394,00:19:04,magma's serious.
13,395,00:19:06,i've never seen him like that.
13,396,00:19:08,this is bad.
13,397,00:19:09,he's put distance between us.
13,398,00:19:25,kinro's straining his eyes.
13,399,00:19:30,suika! you're safe!
13,400,00:19:32,so he was lying about you drowning.
13,401,00:19:34,damn that mantle!
13,402,00:19:37,kinro probably has the fuzzy sickness in his eyes.
13,403,00:19:40,"i can tell because i have it, too."
13,404,00:19:45,what was that jab?
13,405,00:19:46,it didn't even come close.
13,406,00:19:59,"shit, that was a direct hit!"
13,407,00:20:00,kinro!
13,408,00:20:07,it's no use.
13,409,00:20:09,i can't move.
13,410,00:20:15,no...
13,411,00:20:16,not yet.
13,412,00:20:18,what i'm doing is important.
13,413,00:20:25,suika?
13,414,00:20:26,how did you get in here?
13,415,00:20:28,"i'm finally going to really, really put myself to use!"
13,416,00:20:35,"still not giving up, kinro?"
13,417,00:20:37,i like you even more.
13,418,00:20:39,i want you to be my henchman.
13,419,00:20:42,i'm going to use this hill to gain speed!
13,420,00:20:46,"now, lick my shoes!"
13,421,00:20:56,"it's the eyes of science, kinro!"
13,422,00:21:16,who the hell is that creep?!
13,423,00:21:19,what's the deal with that goofy mask?
13,424,00:21:25,my vision...
13,425,00:21:28,so this is science!
13,426,00:21:37,holy crap!
13,427,00:21:38,"he's dodging each one, just barely!"
13,428,00:21:40,wh-what's going on with you?
13,429,00:21:48,"i'm grateful for the science, suika, senku."
13,430,00:22:04,"let me teach you, magma..."
13,431,00:22:07,"had science helped me conquer my eyes,"
13,432,00:22:10,i would have surpassed your strength long ago.
13,433,00:22:45,maybe i don't know what to do　　
13,434,00:22:47,"hurry up, my mind is on the moon　　"
13,435,00:22:50,flying up to where the wind blew
13,436,00:22:53,in my hands awakens
13,437,00:22:55,the passion overflowing
13,438,00:22:57,just wandering through this world
13,439,00:22:59,your one shining pure
13,440,00:23:01,could never be pierced with a rusty knife
13,441,00:23:03,i'm burning like a fire gone wild
13,442,00:23:05,the moment an arrow shot through my heart
13,443,00:23:07,the noise plaguing me was released
13,444,00:23:10,everything was different from that moment on
13,445,00:23:12,"if i don't try, i'll never know"
13,446,00:23:15,why do flowers bloom?
13,447,00:23:20,your voice echoes
13,448,00:23:24,tell me why?
13,449,00:23:26,i just shouted to the sky　　
13,450,00:23:28,"but you are no no no longer here, that's right?"
13,451,00:23:30,the life we confirmed that day
13,452,00:23:35,you can call it a fleeting dream if you want
13,453,00:23:41,but i'll save you from a wounded today
13,454,00:23:58,{\an8}next time
13,455,00:24:01,"this is a work of fiction, but the plants,animals, and production methods described are based on reality.foraging and making things on your own accord is extremely dangerousand, in some cases, illegal. please do not imitate without expertise."
14,1,00:00:08,"i'm grateful for the science, suika, senku."
14,2,00:00:23,"let me teach you, magma..."
14,3,00:00:27,"had science helped me conquer my eyes,"
14,4,00:00:30,i would have surpassed your strength long ago.
14,5,00:00:37,"damn, kinro!"
14,6,00:00:39,he's giving the magma a run for his money!
14,7,00:00:42,magma-sama!
14,8,00:00:44,"you're awesome, kinro!"
14,9,00:00:47,but it's not too convincing when you say it with that mask on.
14,10,00:00:51,yay!
14,11,00:00:53,magma's all worn out!
14,12,00:00:55,kinro's going to win it!
14,13,00:00:58,"we've already won, then!"
14,14,00:01:01,now we can give ruri the cure-all!
14,15,00:01:07,is that watermelon mask your sorcery?
14,16,00:01:10,isn't that against the rules?
14,17,00:01:13,you're right.
14,18,00:01:15,"even though it comes late, we'll have to confirm the rules."
14,19,00:01:19,i can't move anymore.
14,20,00:01:21,i can hardly even speak.
14,21,00:01:23,the match is over.
14,22,00:01:25,"ask jasper, the referee."
14,23,00:01:27,"if he agrees, i'll accept my loss."
14,24,00:01:33,"i can't hear what they're talking about, but magma's turned into a clean magma."
14,25,00:01:40,"referee, this mask was clearly thrown into the match by suika in order to help me."
14,26,00:01:46,"knowing that, i still wore it."
14,27,00:01:49,"if i've broken the rules, then i've lost."
14,28,00:01:51,the rules are the rules.
14,29,00:01:53,"damn it, you could just keep your mouth shut if it's going to hurt you."
14,30,00:01:57,that's kinro for you. he's so straight-laced.
14,31,00:02:03,you didn't throw it at him or anything.
14,32,00:02:05,the mask is just an article of clothing.
14,33,00:02:08,"therefore, it's not a—"
14,34,00:03:53,i knew you'd go and ask!
14,35,00:03:56,"you're as proper as hell, after all, kinro!"
14,36,00:04:03,winner: magma.
14,37,00:04:07,"damn, that dirty bastard!"
14,38,00:04:09,kinro!
14,39,00:04:11,kinro! kinro!
14,40,00:04:14,sorry.
14,41,00:04:15,thank goodness you're alive!
14,42,00:04:19,"well, whatever."
14,43,00:04:21,this is a team battle.
14,44,00:04:23,"as long as someone beats magma, we win."
14,45,00:04:26,that match should have dealt plenty of damage to him.
14,46,00:04:30,that's what matters the most.
14,47,00:04:33,"round two: chrome, mantle."
14,48,00:04:35,forward!
14,49,00:04:36,"oh, i'm up."
14,50,00:04:38,i'm more worried about the next match.
14,51,00:04:42,match 1
14,52,00:04:42,match 2
14,53,00:04:42,match 3
14,54,00:04:42,match 4
14,55,00:04:42,"{\an8}if kohaku isn't back by the end of match two, she'll be disqualified."
14,56,00:04:47,"{\an8}yeah, i know."
14,57,00:04:50,where's kohaku-chan?
14,58,00:04:51,where did kohaku-chan go?
14,59,00:04:54,she ran off earlier to save you.
14,60,00:04:57,what?!
14,61,00:04:58,i'm going to go find her!
14,62,00:05:02,sit still. you don't have your glasses.
14,63,00:05:07,it's too late either way.
14,64,00:05:10,all we can do is wait.
14,65,00:05:14,i have to buy as much time as i can.
14,66,00:05:26,after seeing kinro and magma fight for the top...
14,67,00:05:29,it's like watching two kids fight.
14,68,00:05:31,"hang in there, both of you!"
14,69,00:05:33,"chrome, huh?"
14,70,00:05:35,he's not going to be a match for me.
14,71,00:05:38,"even if he makes it to the top with me, he won't last a second."
14,72,00:05:48,kohaku!
14,73,00:05:49,mantle!
14,74,00:05:52,lose!
14,75,00:05:53,right now!
14,76,00:05:55,yeah!
14,77,00:05:56,"pay attention, man!"
14,78,00:05:58,mercy!
14,79,00:06:01,winner: chrome!
14,80,00:06:07,shit.
14,81,00:06:10,the third match...
14,82,00:06:15,"due to kohaku's absence, the winner is senku."
14,83,00:06:22,she didn't make it back in time!
14,84,00:06:25,senku!
14,85,00:06:28,kohaku-chan!
14,86,00:06:29,damn it!
14,87,00:06:30,you barely missed it!
14,88,00:06:33,i'm sorry!
14,89,00:06:35,mantle caught me!
14,90,00:06:36,thank goodness!
14,91,00:06:40,i'm so glad he was lying.
14,92,00:06:43,all that matters is that you didn't drown.
14,93,00:06:48,this is my fault.
14,94,00:06:50,i'm sorry.
14,95,00:06:53,"you lost because of me, kohaku-chan."
14,96,00:06:56,there's nothing we can do about that.
14,97,00:06:59,"besides, it isn't your fault in the slightest."
14,98,00:07:12,doesn't that basically settle it?
14,99,00:07:16,"the priestess's husband, the new chief, is..."
14,100,00:07:20,it's magma!
14,101,00:07:23,"be glad, ruri."
14,102,00:07:25,"from now on, you're my woman."
14,103,00:07:30,"now that we've lost our last stand in kohaku,"
14,104,00:07:33,the only real fighting chance we have left is...
14,105,00:07:37,ginro the guard. you're all we've got.
14,106,00:07:42,ginro the guard...
14,107,00:07:45,does ginro have any shot against magma?
14,108,00:07:48,"to be honest, it'll be tough."
14,109,00:07:52,"you said it yourself, senku..."
14,110,00:07:55,we're gaming the hell out of this grand bout.
14,111,00:07:58,the strongest isn't necessarily going to win.
14,112,00:08:02,haven't you been wondering what i've had in my mouth this whole time?
14,113,00:08:09,don't tell me...
14,114,00:08:10,isn't that the raw ingredients for senku's science drink?
14,115,00:08:13,you've kept that in your cheeks like a squirrel this whole time?
14,116,00:08:17,i've been saving it for just before my match.
14,117,00:08:20,"ginro, argo, forward."
14,118,00:08:24,i happen to know how powerful
14,119,00:08:27,senku's science power is from when we went to get sulfuric acid.
14,120,00:08:32,senku's special power-up drink...
14,121,00:08:36,i bet it's even more effective if it's raw!
14,122,00:08:38,raw?!
14,123,00:08:40,you're just going to end up with the runs!
14,124,00:08:42,shh. he's better off not knowing anything at this point.
14,125,00:08:50,here we go! here we go!
14,126,00:08:52,here we go!
14,127,00:08:55,{\an1}\h\hnote:\h\h\h\hginro's self-image
14,128,00:08:57,here we go... here we go...
14,129,00:09:00,that man sure is impressionable.
14,130,00:09:03,not that i didn't know that...
14,131,00:09:06,for better or worse.
14,132,00:09:08,there's so much gaming going on in this grand bout.
14,133,00:09:11,simpletons like him tend to break through in situations like these.
14,134,00:09:15,"match four, begin!"
14,135,00:09:19,this kid is nuts!
14,136,00:09:26,he's going straight at him.
14,137,00:09:29,ginro's on fire!
14,138,00:09:31,he's under the impression that he's gotten stronger just by eating the herbs?
14,139,00:09:35,he's never had caffeine before.he's probably completely wired.
14,140,00:09:39,and his gullibility makes him fearless.
14,141,00:09:42,not a thing wrong with that.
14,142,00:09:54,that does nothing to me.
14,143,00:09:57,what i have that you don't
14,144,00:09:57,{\an1}\h\hnote:\h\h\h\hginro's self-image
14,145,00:09:59,is the mind to trust in science!
14,146,00:10:03,"holy crap, ginro!"
14,147,00:10:04,"oh, damn!"
14,148,00:10:08,{\an1}reality
14,149,00:10:12,"holy crap, ginro..."
14,150,00:10:13,"oh, damn..."
14,151,00:10:19,damn it!
14,152,00:10:20,why won't you go down?
14,153,00:10:29,winner: ginro!
14,154,00:10:39,"where are you going, ginro?!"
14,155,00:10:41,he probably has the runs.
14,156,00:10:43,not surprising after how much he ate.
14,157,00:10:53,he's all beat up and withered out.
14,158,00:10:56,not good...
14,159,00:10:57,i don't think he'll be fighting any more.
14,160,00:11:06,i'm sure you know what the situation is.
14,161,00:11:09,"if we let magma make it to the final match, it's game over."
14,162,00:11:12,"the probability of ginro,"
14,163,00:11:15,"who's all beat up, or you defeating magma is zero."
14,164,00:11:19,so the only way to save ruri is for me to defeat magma.
14,165,00:11:25,"magma, chrome, forward!"
14,166,00:11:34,"if you can take down magma,"
14,167,00:11:37,"you'll be the new village chief and ruri's husband, chrome."
14,168,00:11:55,there's no way chrome can beat magma if they go head-to-head.
14,169,00:12:00,but this is a team battle.
14,170,00:12:02,all we can do is hope that kinro's done enough damage to him.
14,171,00:12:06,"chrome's been practicing hard against the target, too."
14,172,00:12:10,i'm sure the gods of battle are watching.
14,173,00:12:13,semi-final: magma versus chrome.
14,174,00:12:17,begin!
14,175,00:12:23,wh-what's going on? how's chrome doing against magma?
14,176,00:12:42,so awful...
14,177,00:12:44,we all knew how it was going to end.
14,178,00:12:46,he's toying with him on purpose.
14,179,00:12:52,you have to surrender!
14,180,00:12:54,chrome's going to die!
14,181,00:13:04,"oh, dear."
14,182,00:13:05,"this doesn't look too good, chrome-chan."
14,183,00:13:11,"chrome, i know you have no intention of throwing the match for ruri."
14,184,00:13:19,"i'm surprised you get it, magma..."
14,185,00:13:22,you meat-for-brains.
14,186,00:13:26,this just gets me even more excited.
14,187,00:13:28,"until ruri cries and begs for surrender in your place,"
14,188,00:13:31,i'll beat you into a pulp and make sure you never walk again.
14,189,00:13:35,chrome...
14,190,00:13:45,special attack: blinding!
14,191,00:13:50,"""special attack,"" my ass!"
14,192,00:13:52,you piece of shit!
14,193,00:13:58,that's right.
14,194,00:13:59,i never stood a chance against magma to begin with.
14,195,00:14:09,that's right.
14,196,00:14:10,i'm chrome.
14,197,00:14:13,science user chrome!
14,198,00:14:26,what is he doing with suika's mask?
14,199,00:14:31,"oh, look at that. it's the sorcery mask that i bashed up."
14,200,00:14:35,do you think you can scare me with that now?
14,201,00:14:42,clear sky.
14,202,00:14:48,i'm starting a fire with sunlight and a lens.
14,203,00:14:51,i have to bet everything on that one move.
14,204,00:14:56,he's got the wrong idea.
14,205,00:14:59,chrome's trying to use suika's lens to start a fire on magma's black clothes.
14,206,00:15:04,that's clearly his intention.
14,207,00:15:07,the magnifying glass i used
14,208,00:15:09,"to start a fire is convex, which means it focuses light."
14,209,00:15:12,"meanwhile, glasses are concave. they spread light."
14,210,00:15:15,what does that mean?
14,211,00:15:18,"suika's glasses aren't going to start a fire, ten billion percent."
14,212,00:15:25,i'm going to save ruri.
14,213,00:15:27,"i'm going to win and turn this village into a kingdom of science,"
14,214,00:15:31,with the lens senku made... and my tenacity!
14,215,00:15:40,i like it!
14,216,00:15:42,"show me what you've got, you lanky brat!"
14,217,00:15:48,"no, chrome!"
14,218,00:15:49,you can't start a fire with a concave lens!
14,219,00:15:51,"don't worry, senku-sensei."
14,220,00:15:55,i'm a bit of a science user myself!
14,221,00:15:59,"damn it, hold your arm completely still."
14,222,00:16:04,keep your nerves calm!
14,223,00:16:08,"chrome, don't tell me... no way..."
14,224,00:16:12,he was dripping water on the convex lens of suika's mask.
14,225,00:16:18,"he made a concave lens, literally out of sweat and tears."
14,226,00:16:26,"is that actually going to start a fire, though?"
14,227,00:16:30,"yeah, it's called a burning lens."
14,228,00:16:33,there's even been a case where a lens
14,229,00:16:35,made from a suction cup and air started a fire—
14,230,00:16:38,asagiri gen!
14,231,00:16:39,the smooth talker! why are you here?
14,232,00:16:42,long time.
14,233,00:16:44,"look, never mind what i've been up to."
14,234,00:16:48,shouldn't you be worried about chrome-chan?
14,235,00:16:50,i need the kingdom of science to win.
14,236,00:16:54,"i need that bottle of cola, y'know."
14,237,00:16:58,"you've been watching the whole time, haven't you?"
14,238,00:17:02,how many seconds does he need to start the fire?
14,239,00:17:04,that's the big question.
14,240,00:17:06,it turns out the math isn't that simple.
14,241,00:17:09,i'll figure it out right now.
14,242,00:17:15,the lens has a diameter of five centimeters.
14,243,00:17:17,the solar constant is 1362 watts per square meter...
14,244,00:17:21,"damn it, calculating the heat transfer rate mentally isn't easy."
14,245,00:17:25,2.6821...
14,246,00:17:28,rounded to 2.68.
14,247,00:17:30,"assuming a radiation rate of zero in calm winds,"
14,248,00:17:33,fur's condition for ignition is close to that of paper.
14,249,00:17:36,"with a specific heat of 1.3 kilojoules,"
14,250,00:17:38,"a density of 900 kilograms per cubic meter,"
14,251,00:17:41,an ignition point of 300 degrees celsius...
14,252,00:17:46,sixty seconds.
14,253,00:17:48,on the dot.
14,254,00:17:51,okay.
14,255,00:17:53,now it's up to the mentalist.
14,256,00:17:58,"come on, bring it."
14,257,00:18:00,"hurry it up, or i'll kill you."
14,258,00:18:05,magma-chan!
14,259,00:18:09,thanks for killing me the other day.
14,260,00:18:15,you!
14,261,00:18:16,you're the sorcerer from outside!
14,262,00:18:19,h-h-how are you alive?!
14,263,00:18:21,"with sorcery, of course."
14,264,00:18:31,i just put a curse on you so that your heart
14,265,00:18:35,will explode as soon as you so much as take a step.
14,266,00:18:39,his heart will explode?!
14,267,00:18:40,so he'll die in seconds?
14,268,00:18:41,this is obviously outside interference by sorcery!
14,269,00:18:44,this is cheating!
14,270,00:18:44,it would be if your heart exploded.
14,271,00:18:47,"but if it's a bluff, then it's just a taunt."
14,272,00:18:50,nothing wrong with that.
14,273,00:18:52,why don't you try moving?
14,274,00:18:55,see if you explode.
14,275,00:18:57,so dirty...
14,276,00:18:58,so dirty...
14,277,00:19:06,"chrome-chan, take him down while he can't move."
14,278,00:19:17,"o-oh, no!"
14,279,00:19:19,"i'm so terrified, i can't move anymore."
14,280,00:19:22,"wh-wh-what horrible acting, chrome!"
14,281,00:19:26,it's good enough.
14,282,00:19:27,gen made it convincing.
14,283,00:19:30,"please, i'm begging you!"
14,284,00:19:32,hurry!
14,285,00:19:33,this sorcery is seriously draining.
14,286,00:19:37,i can only hold him for a minute.
14,287,00:19:42,good thing you're a wimp.
14,288,00:19:44,all i have to do is wait for the sorcerer to run out of strength.
14,289,00:19:49,"not bad, mentalist."
14,290,00:19:52,kinro-chan's done quite a bit of damage to magma.
14,291,00:19:56,he kept whacking at chrome-chan with nothing left.
14,292,00:20:00,i get it.
14,293,00:20:01,{\an8}i want a break... i'm so tired...
14,294,00:20:01,you actually want to take a break.
14,295,00:20:03,and i've given you a beautiful excuse to do that.
14,296,00:20:06,you're best off waiting for the sorcery to wear off.
14,297,00:20:09,people will buy any cheap lie if it'll justify being lazy.
14,298,00:20:15,"you've already fallen for my magic, magma-chan."
14,299,00:20:20,what's the matter?
14,300,00:20:21,"go already, chrome!"
14,301,00:20:22,hurry up!
14,302,00:20:22,get him!
14,303,00:20:24,gen bought 60 seconds.
14,304,00:20:27,"it's up to you now, chrome."
14,305,00:20:30,sixty seconds is under ideal conditions.
14,306,00:20:32,even just the rippling of the water on the lens can throw off the calculation.
14,307,00:20:36,crap...
14,308,00:20:38,there's no way to keep the tip of the spear perfectly still.
14,309,00:20:41,calm your mind.
14,310,00:20:50,"thank you, chrome."
14,311,00:20:54,i'm going to save ruri.
14,312,00:21:02,"senku's science, gen's magic, my tenacity..."
14,313,00:21:09,"with our strengths combined, the light will set a fire."
14,314,00:21:18,pat it.
14,315,00:21:19,what is this?
14,316,00:21:23,it's a surface flash fire.
14,317,00:21:25,the flame spreads instantly across the surface of fluffy clothing.
